"sfh_qty","th_qty","households","hhincome_100_below_150k","hhincome_150_below_200k","hhincome_above_200k","avg_rtl_price","net_summer_capacity_mw","year_since_1990","rounded_price_per_watt","interconn","net_metering","count"
65534,2603,86769,8677,2603,2343,8.7,117144,20.25,7.41,4,5,1
65534,2603,86769,8677,2603,2343,8.7,117144,20,7.52,4,5,1
3471,33,4025,338,72,121,8.7,117144,26,4.21,4,5,1
3471,33,4025,338,72,121,8.7,117144,25.5,4.18,4,5,1
3471,33,4025,338,72,121,8.7,117144,24.75,4.45,4,5,1
3471,33,4025,338,72,121,8.7,117144,24.25,4.6,4,5,1
3471,33,4025,338,72,121,8.7,117144,24,4.59,4,5,1
3471,33,4025,338,72,121,8.7,117144,23.75,4.7,4,5,1
3471,33,4025,338,72,121,8.7,117144,23.5,4.8,4,5,1
3471,33,4025,338,72,121,8.7,117144,22,6.2,4,5,1
3471,33,4025,338,72,121,8.7,117144,21.75,6.32,4,5,1
3471,33,4025,338,72,121,8.7,117144,21.25,6.48,4,5,1
3471,33,4025,338,72,121,8.7,117144,21,6.56,4,5,2
3471,33,4025,338,72,121,8.7,117144,20.75,6.8,4,5,1
3471,33,4025,338,72,121,8.7,117144,20.5,7.01,4,5,3
26027,2629,35685,4211,1035,928,8.54,8329,25,4.4,1,1,1
26027,2629,35685,4211,1035,928,8.54,8329,24.25,4.6,1,1,1
26027,2629,35685,4211,1035,928,8.54,8329,23.75,4.7,1,1,1
362104,35765,522596,73686,30833,22472,15.42,74892,26,4.21,1,1,1091
362104,35765,522596,73686,30833,22472,15.42,74892,25.75,4.26,1,1,836
362104,35765,522596,73686,30833,22472,15.42,74892,25.5,4.18,1,1,638
362104,35765,522596,73686,30833,22472,15.42,74892,25.25,4.18,1,1,684
362104,35765,522596,73686,30833,22472,15.42,74892,25,4.4,1,1,671
362104,35765,522596,73686,30833,22472,15.42,74892,24.75,4.45,1,1,444
362104,35765,522596,73686,30833,22472,15.42,74892,24.5,4.56,1,1,411
362104,35765,522596,73686,30833,22472,15.42,74892,24.25,4.6,1,1,475
362104,35765,522596,73686,30833,22472,15.42,74892,24,4.59,1,1,612
362104,35765,522596,73686,30833,22472,15.42,74892,23.75,4.7,1,1,537
362104,35765,522596,73686,30833,22472,15.42,74892,23.5,4.8,1,1,477
362104,35765,522596,73686,30833,22472,15.42,74892,23.25,4.93,1,1,368
362104,35765,522596,73686,30833,22472,15.42,74892,23,5.14,1,1,303
362104,35765,522596,73686,30833,22472,15.42,74892,22.75,5.4,1,1,277
362104,35765,522596,73686,30833,22472,15.42,74892,22.5,5.67,1,1,191
362104,35765,522596,73686,30833,22472,15.42,74892,22.25,6.02,1,1,197
362104,35765,522596,73686,30833,22472,15.42,74892,22,6.2,1,1,278
362104,35765,522596,73686,30833,22472,15.42,74892,21.75,6.32,1,1,246
362104,35765,522596,73686,30833,22472,15.42,74892,21.5,6.48,1,1,161
362104,35765,522596,73686,30833,22472,15.42,74892,21.25,6.48,1,1,154
362104,35765,522596,73686,30833,22472,15.42,74892,21,6.56,1,1,164
362104,35765,522596,73686,30833,22472,15.42,74892,20.75,6.8,1,1,175
362104,35765,522596,73686,30833,22472,15.42,74892,20.5,7.01,1,1,163
362104,35765,522596,73686,30833,22472,15.42,74892,20.25,7.41,1,1,97
362104,35765,522596,73686,30833,22472,15.42,74892,20,7.52,1,1,126
362104,35765,522596,73686,30833,22472,15.42,74892,19.75,7.73,1,1,116
362104,35765,522596,73686,30833,22472,15.42,74892,19.5,8.08,1,1,78
362104,35765,522596,73686,30833,22472,15.42,74892,19.25,8.06,1,1,89
362104,35765,522596,73686,30833,22472,15.42,74892,19,8.19,1,1,90
362104,35765,522596,73686,30833,22472,15.42,74892,18.75,8.17,1,1,57
362104,35765,522596,73686,30833,22472,15.42,74892,18.5,8.22,1,1,58
362104,35765,522596,73686,30833,22472,15.42,74892,18.25,8.14,1,1,99
362104,35765,522596,73686,30833,22472,15.42,74892,18,8.15,1,1,83
362104,35765,522596,73686,30833,22472,15.42,74892,17.75,8.25,1,1,28
362104,35765,522596,73686,30833,22472,15.42,74892,17.5,8.22,1,1,47
362104,35765,522596,73686,30833,22472,15.42,74892,17.25,8.25,1,1,3
362104,35765,522596,73686,30833,22472,15.42,74892,17,8.32,1,1,23
362104,35765,522596,73686,30833,22472,15.42,74892,16.75,8.2,1,1,1
362104,35765,522596,73686,30833,22472,15.42,74892,16.5,7.9,1,1,3
362104,35765,522596,73686,30833,22472,15.42,74892,16.25,8.02,1,1,9
362104,35765,522596,73686,30833,22472,15.42,74892,16,8.16,1,1,16
362104,35765,522596,73686,30833,22472,15.42,74892,15.75,7.85,1,1,6
362104,35765,522596,73686,30833,22472,15.42,74892,15.5,8.2,1,1,1
12437,129,16964,1255,441,68,10.49,58636,20.5,7.01,4,2,4
12437,129,16964,1255,441,68,10.49,58636,19.75,7.73,4,2,2
6793,173,5546,355,116,33,9.62,8404,26,4.21,1,2,1
6793,173,5546,355,116,33,9.62,8404,25.75,4.26,1,2,1
6793,173,5546,355,116,33,9.62,8404,25,4.4,1,2,3
6793,173,5546,355,116,33,9.62,8404,24.75,4.45,1,2,2
6793,173,5546,355,116,33,9.62,8404,24.5,4.56,1,2,1
6793,173,5546,355,116,33,9.62,8404,24.25,4.6,1,2,6
6793,173,5546,355,116,33,9.62,8404,24,4.59,1,2,4
6793,173,5546,355,116,33,9.62,8404,23.5,4.8,1,2,1
6793,173,5546,355,116,33,9.62,8404,23,5.14,1,2,1
6793,173,5546,355,116,33,9.62,8404,22.75,5.4,1,2,1
6793,173,5546,355,116,33,9.62,8404,22,6.2,1,2,1
6793,173,5546,355,116,33,9.62,8404,21.5,6.48,1,2,1
75673,5878,106771,19753,9396,7260,15.28,40249,26,4.21,2,1,138
75673,5878,106771,19753,9396,7260,15.28,40249,25.75,4.26,2,1,139
75673,5878,106771,19753,9396,7260,15.28,40249,25.5,4.18,2,1,144
75673,5878,106771,19753,9396,7260,15.28,40249,25.25,4.18,2,1,224
75673,5878,106771,19753,9396,7260,15.28,40249,25,4.4,2,1,196
75673,5878,106771,19753,9396,7260,15.28,40249,24.75,4.45,2,1,73
75673,5878,106771,19753,9396,7260,15.28,40249,24.5,4.56,2,1,58
75673,5878,106771,19753,9396,7260,15.28,40249,24.25,4.6,2,1,17
75673,5878,106771,19753,9396,7260,15.28,40249,24,4.59,2,1,54
75673,5878,106771,19753,9396,7260,15.28,40249,23.75,4.7,2,1,27
75673,5878,106771,19753,9396,7260,15.28,40249,23.5,4.8,2,1,24
75673,5878,106771,19753,9396,7260,15.28,40249,23.25,4.93,2,1,7
75673,5878,106771,19753,9396,7260,15.28,40249,23,5.14,2,1,64
75673,5878,106771,19753,9396,7260,15.28,40249,22.75,5.4,2,1,25
75673,5878,106771,19753,9396,7260,15.28,40249,22.5,5.67,2,1,13
75673,5878,106771,19753,9396,7260,15.28,40249,22.25,6.02,2,1,8
75673,5878,106771,19753,9396,7260,15.28,40249,22,6.2,2,1,7
75673,5878,106771,19753,9396,7260,15.28,40249,21.75,6.32,2,1,8
75673,5878,106771,19753,9396,7260,15.28,40249,21.5,6.48,2,1,13
75673,5878,106771,19753,9396,7260,15.28,40249,21.25,6.48,2,1,17
75673,5878,106771,19753,9396,7260,15.28,40249,21,6.56,2,1,9
75673,5878,106771,19753,9396,7260,15.28,40249,20.75,6.8,2,1,16
75673,5878,106771,19753,9396,7260,15.28,40249,20.5,7.01,2,1,5
75673,5878,106771,19753,9396,7260,15.28,40249,20.25,7.41,2,1,13
75673,5878,106771,19753,9396,7260,15.28,40249,20,7.52,2,1,12
75673,5878,106771,19753,9396,7260,15.28,40249,19.75,7.73,2,1,11
75673,5878,106771,19753,9396,7260,15.28,40249,19.5,8.08,2,1,13
75673,5878,106771,19753,9396,7260,15.28,40249,19.25,8.06,2,1,8
75673,5878,106771,19753,9396,7260,15.28,40249,19,8.19,2,1,3
75673,5878,106771,19753,9396,7260,15.28,40249,18.75,8.17,2,1,6
75673,5878,106771,19753,9396,7260,15.28,40249,18.5,8.22,2,1,8
75673,5878,106771,19753,9396,7260,15.28,40249,18.25,8.14,2,1,7
75673,5878,106771,19753,9396,7260,15.28,40249,18,8.15,2,1,13
75673,5878,106771,19753,9396,7260,15.28,40249,17.75,8.25,2,1,11
75673,5878,106771,19753,9396,7260,15.28,40249,17.5,8.22,2,1,3
75673,5878,106771,19753,9396,7260,15.28,40249,17.25,8.25,2,1,7
75673,5878,106771,19753,9396,7260,15.28,40249,17,8.32,2,1,8
75673,5878,106771,19753,9396,7260,15.28,40249,16.75,8.2,2,1,6
75673,5878,106771,19753,9396,7260,15.28,40249,16.5,7.9,2,1,4
75673,5878,106771,19753,9396,7260,15.28,40249,16.25,8.02,2,1,5
75673,5878,106771,19753,9396,7260,15.28,40249,16,8.16,2,1,5
75673,5878,106771,19753,9396,7260,15.28,40249,15.75,7.85,2,1,2
75673,5878,106771,19753,9396,7260,15.28,40249,15.5,8.2,2,1,5
75673,5878,106771,19753,9396,7260,15.28,40249,15.25,8.08,2,1,3
75673,5878,106771,19753,9396,7260,15.28,40249,14.75,8,2,1,4
75673,5878,106771,19753,9396,7260,15.28,40249,14.5,8.3,2,1,6
75673,5878,106771,19753,9396,7260,15.28,40249,14,7.73,2,1,1
75673,5878,106771,19753,9396,7260,15.28,40249,13.75,8.32,2,1,1
75673,5878,106771,19753,9396,7260,15.28,40249,13.5,7.99,2,1,1
25374,622,28457,6431,2789,2817,8.7,117144,22.75,5.4,4,5,3
25374,622,28457,6431,2789,2817,8.7,117144,22,6.2,4,5,2
25374,622,28457,6431,2789,2817,8.7,117144,21,6.56,4,5,1
25374,622,28457,6431,2789,2817,8.7,117144,20.25,7.41,4,5,3
21294,790,25888,1890,492,388,8.75,15916,24.5,4.56,1,1,1
21294,790,25888,1890,492,388,8.75,15916,23.75,4.7,1,1,1
21294,790,25888,1890,492,388,8.75,15916,23,5.14,1,1,1
21294,790,25888,1890,492,388,8.75,15916,22.75,5.4,1,1,1
21294,790,25888,1890,492,388,8.75,15916,21.75,6.32,1,1,1
21294,790,25888,1890,492,388,8.75,15916,21.5,6.48,1,1,1
21294,790,25888,1890,492,388,8.75,15916,21.25,6.48,1,1,1
21294,790,25888,1890,492,388,8.75,15916,21,6.56,1,1,1
21294,790,25888,1890,492,388,8.75,15916,20.25,7.41,1,1,1
21294,790,25888,1890,492,388,8.75,15916,19,8.19,1,1,1
21294,790,25888,1890,492,388,8.75,15916,16.5,7.9,1,1,1
21294,790,25888,1890,492,388,8.75,15916,15.5,8.2,1,1,1
21294,790,25888,1890,492,388,8.75,15916,13.5,7.99,1,1,1
21294,790,25888,1890,492,388,8.75,15916,13,8.22,1,1,1
21294,790,25888,1890,492,388,8.75,15916,11.75,8.85,1,1,2
165659,20052,341866,55724,33161,60510,15.28,40249,26,4.21,2,1,186
165659,20052,341866,55724,33161,60510,15.28,40249,25.75,4.26,2,1,158
165659,20052,341866,55724,33161,60510,15.28,40249,25.5,4.18,2,1,189
165659,20052,341866,55724,33161,60510,15.28,40249,25.25,4.18,2,1,245
165659,20052,341866,55724,33161,60510,15.28,40249,25,4.4,2,1,278
165659,20052,341866,55724,33161,60510,15.28,40249,24.75,4.45,2,1,88
165659,20052,341866,55724,33161,60510,15.28,40249,24.5,4.56,2,1,80
165659,20052,341866,55724,33161,60510,15.28,40249,24.25,4.6,2,1,39
165659,20052,341866,55724,33161,60510,15.28,40249,24,4.59,2,1,139
165659,20052,341866,55724,33161,60510,15.28,40249,23.75,4.7,2,1,58
165659,20052,341866,55724,33161,60510,15.28,40249,23.5,4.8,2,1,44
165659,20052,341866,55724,33161,60510,15.28,40249,23.25,4.93,2,1,16
165659,20052,341866,55724,33161,60510,15.28,40249,23,5.14,2,1,64
165659,20052,341866,55724,33161,60510,15.28,40249,22.75,5.4,2,1,32
165659,20052,341866,55724,33161,60510,15.28,40249,22.5,5.67,2,1,14
165659,20052,341866,55724,33161,60510,15.28,40249,22.25,6.02,2,1,14
165659,20052,341866,55724,33161,60510,15.28,40249,22,6.2,2,1,13
165659,20052,341866,55724,33161,60510,15.28,40249,21.75,6.32,2,1,9
165659,20052,341866,55724,33161,60510,15.28,40249,21.5,6.48,2,1,15
165659,20052,341866,55724,33161,60510,15.28,40249,21.25,6.48,2,1,20
165659,20052,341866,55724,33161,60510,15.28,40249,21,6.56,2,1,13
165659,20052,341866,55724,33161,60510,15.28,40249,20.75,6.8,2,1,9
165659,20052,341866,55724,33161,60510,15.28,40249,20.5,7.01,2,1,7
165659,20052,341866,55724,33161,60510,15.28,40249,20.25,7.41,2,1,13
165659,20052,341866,55724,33161,60510,15.28,40249,20,7.52,2,1,20
165659,20052,341866,55724,33161,60510,15.28,40249,19.75,7.73,2,1,11
165659,20052,341866,55724,33161,60510,15.28,40249,19.5,8.08,2,1,17
165659,20052,341866,55724,33161,60510,15.28,40249,19.25,8.06,2,1,11
165659,20052,341866,55724,33161,60510,15.28,40249,19,8.19,2,1,9
165659,20052,341866,55724,33161,60510,15.28,40249,18.75,8.17,2,1,3
165659,20052,341866,55724,33161,60510,15.28,40249,18.5,8.22,2,1,5
165659,20052,341866,55724,33161,60510,15.28,40249,18.25,8.14,2,1,17
165659,20052,341866,55724,33161,60510,15.28,40249,18,8.15,2,1,8
165659,20052,341866,55724,33161,60510,15.28,40249,17.75,8.25,2,1,13
165659,20052,341866,55724,33161,60510,15.28,40249,17.5,8.22,2,1,4
165659,20052,341866,55724,33161,60510,15.28,40249,17.25,8.25,2,1,3
165659,20052,341866,55724,33161,60510,15.28,40249,17,8.32,2,1,1
165659,20052,341866,55724,33161,60510,15.28,40249,16.75,8.2,2,1,4
165659,20052,341866,55724,33161,60510,15.28,40249,16,8.16,2,1,1
165659,20052,341866,55724,33161,60510,15.28,40249,15.75,7.85,2,1,3
165659,20052,341866,55724,33161,60510,15.28,40249,15.5,8.2,2,1,3
165659,20052,341866,55724,33161,60510,15.28,40249,15.25,8.08,2,1,1
165659,20052,341866,55724,33161,60510,15.28,40249,15,7.95,2,1,2
165659,20052,341866,55724,33161,60510,15.28,40249,14.75,8,2,1,1
165659,20052,341866,55724,33161,60510,15.28,40249,14.5,8.3,2,1,1
165659,20052,341866,55724,33161,60510,15.28,40249,13.75,8.32,2,1,1
93112,4677,107898,9387,2697,2697,10.49,58636,20.5,7.01,4,2,1
93112,4677,107898,9387,2697,2697,10.49,58636,20.25,7.41,4,2,3
93112,4677,107898,9387,2697,2697,10.49,58636,20,7.52,4,2,5
93112,4677,107898,9387,2697,2697,10.49,58636,19.75,7.73,4,2,2
93112,4677,107898,9387,2697,2697,10.49,58636,19.5,8.08,4,2,1
93112,4677,107898,9387,2697,2697,10.49,58636,17.5,8.22,4,2,1
32619,1277,26365,2847,738,765,9.53,15743,16.25,8.02,3,1,1
32619,1277,26365,2847,738,765,9.53,15743,15.75,7.85,3,1,1
32619,1277,26365,2847,738,765,9.53,15743,15.5,8.2,3,1,1
32619,1277,26365,2847,738,765,9.53,15743,15.25,8.08,3,1,1
50032,4161,63845,7661,1788,1341,10.73,16669,26,4.21,4,4,1
50032,4161,63845,7661,1788,1341,10.73,16669,25.5,4.18,4,4,1
50032,4161,63845,7661,1788,1341,10.73,16669,24.75,4.45,4,4,1
50032,4161,63845,7661,1788,1341,10.73,16669,24.25,4.6,4,4,1
50032,4161,63845,7661,1788,1341,10.73,16669,24,4.59,4,4,1
50032,4161,63845,7661,1788,1341,10.73,16669,23.5,4.8,4,4,1
50032,4161,63845,7661,1788,1341,10.73,16669,22,6.2,4,4,1
50032,4161,63845,7661,1788,1341,10.73,16669,19.75,7.73,4,4,2
50032,4161,63845,7661,1788,1341,10.73,16669,19.25,8.06,4,4,2
50032,4161,63845,7661,1788,1341,10.73,16669,19,8.19,4,4,2
50032,4161,63845,7661,1788,1341,10.73,16669,14,7.73,4,4,1
31430,1326,41069,5339,1273,862,10.73,16669,26,4.21,4,4,2
31430,1326,41069,5339,1273,862,10.73,16669,25.75,4.26,4,4,2
31430,1326,41069,5339,1273,862,10.73,16669,25.5,4.18,4,4,1
31430,1326,41069,5339,1273,862,10.73,16669,24.75,4.45,4,4,1
31430,1326,41069,5339,1273,862,10.73,16669,24.5,4.56,4,4,1
31430,1326,41069,5339,1273,862,10.73,16669,23.75,4.7,4,4,1
31430,1326,41069,5339,1273,862,10.73,16669,22.25,6.02,4,4,1
31430,1326,41069,5339,1273,862,10.73,16669,22,6.2,4,4,2
31430,1326,41069,5339,1273,862,10.73,16669,20,7.52,4,4,2
22884,347,26288,3470,999,815,15.28,40249,26,4.21,2,1,14
22884,347,26288,3470,999,815,15.28,40249,25.75,4.26,2,1,13
22884,347,26288,3470,999,815,15.28,40249,25.5,4.18,2,1,8
22884,347,26288,3470,999,815,15.28,40249,25.25,4.18,2,1,9
22884,347,26288,3470,999,815,15.28,40249,25,4.4,2,1,13
22884,347,26288,3470,999,815,15.28,40249,24.75,4.45,2,1,9
22884,347,26288,3470,999,815,15.28,40249,24.5,4.56,2,1,2
22884,347,26288,3470,999,815,15.28,40249,24.25,4.6,2,1,1
22884,347,26288,3470,999,815,15.28,40249,24,4.59,2,1,15
22884,347,26288,3470,999,815,15.28,40249,23.75,4.7,2,1,9
22884,347,26288,3470,999,815,15.28,40249,23.5,4.8,2,1,5
22884,347,26288,3470,999,815,15.28,40249,23.25,4.93,2,1,1
22884,347,26288,3470,999,815,15.28,40249,23,5.14,2,1,23
22884,347,26288,3470,999,815,15.28,40249,22.75,5.4,2,1,2
22884,347,26288,3470,999,815,15.28,40249,22.5,5.67,2,1,1
22884,347,26288,3470,999,815,15.28,40249,22.25,6.02,2,1,1
22884,347,26288,3470,999,815,15.28,40249,22,6.2,2,1,1
22884,347,26288,3470,999,815,15.28,40249,21.25,6.48,2,1,2
22884,347,26288,3470,999,815,15.28,40249,21,6.56,2,1,2
22884,347,26288,3470,999,815,15.28,40249,20.75,6.8,2,1,2
22884,347,26288,3470,999,815,15.28,40249,20.5,7.01,2,1,1
22884,347,26288,3470,999,815,15.28,40249,20.25,7.41,2,1,2
22884,347,26288,3470,999,815,15.28,40249,20,7.52,2,1,4
22884,347,26288,3470,999,815,15.28,40249,19.75,7.73,2,1,2
22884,347,26288,3470,999,815,15.28,40249,18,8.15,2,1,1
22884,347,26288,3470,999,815,15.28,40249,17.5,8.22,2,1,1
22884,347,26288,3470,999,815,15.28,40249,17.25,8.25,2,1,1
22884,347,26288,3470,999,815,15.28,40249,17,8.32,2,1,1
22884,347,26288,3470,999,815,15.28,40249,16.25,8.02,2,1,1
22884,347,26288,3470,999,815,15.28,40249,14,7.73,2,1,1
10430,87,11691,1076,175,175,8.7,117144,23.75,4.7,4,5,1
19839,1531,24512,3628,1128,809,14.41,655,25.75,4.26,2,1,5
19839,1531,24512,3628,1128,809,14.41,655,25.5,4.18,2,1,14
19839,1531,24512,3628,1128,809,14.41,655,25.25,4.18,2,1,15
19839,1531,24512,3628,1128,809,14.41,655,25,4.4,2,1,27
19839,1531,24512,3628,1128,809,14.41,655,24.75,4.45,2,1,31
19839,1531,24512,3628,1128,809,14.41,655,24.5,4.56,2,1,13
19839,1531,24512,3628,1128,809,14.41,655,24.25,4.6,2,1,17
19839,1531,24512,3628,1128,809,14.41,655,24,4.59,2,1,63
19839,1531,24512,3628,1128,809,14.41,655,23.75,4.7,2,1,34
19839,1531,24512,3628,1128,809,14.41,655,23.5,4.8,2,1,37
19839,1531,24512,3628,1128,809,14.41,655,23.25,4.93,2,1,25
19839,1531,24512,3628,1128,809,14.41,655,23,5.14,2,1,52
19839,1531,24512,3628,1128,809,14.41,655,22.75,5.4,2,1,31
19839,1531,24512,3628,1128,809,14.41,655,22.5,5.67,2,1,15
19839,1531,24512,3628,1128,809,14.41,655,22.25,6.02,2,1,4
19839,1531,24512,3628,1128,809,14.41,655,22,6.2,2,1,18
19839,1531,24512,3628,1128,809,14.41,655,21.75,6.32,2,1,17
19839,1531,24512,3628,1128,809,14.41,655,21.5,6.48,2,1,15
19839,1531,24512,3628,1128,809,14.41,655,21.25,6.48,2,1,13
19839,1531,24512,3628,1128,809,14.41,655,21,6.56,2,1,8
19839,1531,24512,3628,1128,809,14.41,655,20.75,6.8,2,1,9
19839,1531,24512,3628,1128,809,14.41,655,20.5,7.01,2,1,4
19839,1531,24512,3628,1128,809,14.41,655,20.25,7.41,2,1,1
19839,1531,24512,3628,1128,809,14.41,655,20,7.52,2,1,5
19839,1531,24512,3628,1128,809,14.41,655,19.75,7.73,2,1,6
19839,1531,24512,3628,1128,809,14.41,655,19.5,8.08,2,1,3
19839,1531,24512,3628,1128,809,14.41,655,19.25,8.06,2,1,6
19839,1531,24512,3628,1128,809,14.41,655,19,8.19,2,1,3
19839,1531,24512,3628,1128,809,14.41,655,18.75,8.17,2,1,9
19839,1531,24512,3628,1128,809,14.41,655,18.5,8.22,2,1,1
19839,1531,24512,3628,1128,809,14.41,655,18.25,8.14,2,1,2
19839,1531,24512,3628,1128,809,14.41,655,18,8.15,2,1,1
19839,1531,24512,3628,1128,809,14.41,655,17.75,8.25,2,1,3
19839,1531,24512,3628,1128,809,14.41,655,17.5,8.22,2,1,3
19839,1531,24512,3628,1128,809,14.41,655,17,8.32,2,1,3
19839,1531,24512,3628,1128,809,14.41,655,16.75,8.2,2,1,2
19839,1531,24512,3628,1128,809,14.41,655,16.5,7.9,2,1,3
19839,1531,24512,3628,1128,809,14.41,655,16.25,8.02,2,1,1
19839,1531,24512,3628,1128,809,14.41,655,16,8.16,2,1,2
19839,1531,24512,3628,1128,809,14.41,655,15.75,7.85,2,1,1
19839,1531,24512,3628,1128,809,14.41,655,15.5,8.2,2,1,3
19839,1531,24512,3628,1128,809,14.41,655,15.25,8.08,2,1,4
19839,1531,24512,3628,1128,809,14.41,655,15,7.95,2,1,4
19839,1531,24512,3628,1128,809,14.41,655,14.75,8,2,1,3
19839,1531,24512,3628,1128,809,14.41,655,14.5,8.3,2,1,3
19839,1531,24512,3628,1128,809,14.41,655,14.25,8.42,2,1,5
29927,2470,34090,7534,4329,4602,15.28,40249,26,4.21,2,1,26
29927,2470,34090,7534,4329,4602,15.28,40249,25.75,4.26,2,1,21
29927,2470,34090,7534,4329,4602,15.28,40249,25.5,4.18,2,1,21
29927,2470,34090,7534,4329,4602,15.28,40249,25.25,4.18,2,1,18
29927,2470,34090,7534,4329,4602,15.28,40249,25,4.4,2,1,17
29927,2470,34090,7534,4329,4602,15.28,40249,24.75,4.45,2,1,11
29927,2470,34090,7534,4329,4602,15.28,40249,24.5,4.56,2,1,10
29927,2470,34090,7534,4329,4602,15.28,40249,24.25,4.6,2,1,1
29927,2470,34090,7534,4329,4602,15.28,40249,24,4.59,2,1,14
29927,2470,34090,7534,4329,4602,15.28,40249,23.75,4.7,2,1,3
29927,2470,34090,7534,4329,4602,15.28,40249,23.5,4.8,2,1,7
29927,2470,34090,7534,4329,4602,15.28,40249,23.25,4.93,2,1,4
29927,2470,34090,7534,4329,4602,15.28,40249,23,5.14,2,1,13
29927,2470,34090,7534,4329,4602,15.28,40249,22.75,5.4,2,1,6
29927,2470,34090,7534,4329,4602,15.28,40249,22.5,5.67,2,1,1
29927,2470,34090,7534,4329,4602,15.28,40249,22.25,6.02,2,1,1
29927,2470,34090,7534,4329,4602,15.28,40249,22,6.2,2,1,1
29927,2470,34090,7534,4329,4602,15.28,40249,21.75,6.32,2,1,2
29927,2470,34090,7534,4329,4602,15.28,40249,21.5,6.48,2,1,1
29927,2470,34090,7534,4329,4602,15.28,40249,21.25,6.48,2,1,5
29927,2470,34090,7534,4329,4602,15.28,40249,21,6.56,2,1,1
29927,2470,34090,7534,4329,4602,15.28,40249,20.75,6.8,2,1,4
29927,2470,34090,7534,4329,4602,15.28,40249,20.5,7.01,2,1,1
29927,2470,34090,7534,4329,4602,15.28,40249,20.25,7.41,2,1,1
29927,2470,34090,7534,4329,4602,15.28,40249,20,7.52,2,1,1
29927,2470,34090,7534,4329,4602,15.28,40249,19.75,7.73,2,1,2
29927,2470,34090,7534,4329,4602,15.28,40249,19.5,8.08,2,1,2
29927,2470,34090,7534,4329,4602,15.28,40249,19.25,8.06,2,1,2
29927,2470,34090,7534,4329,4602,15.28,40249,18.75,8.17,2,1,1
29927,2470,34090,7534,4329,4602,15.28,40249,18.5,8.22,2,1,2
29927,2470,34090,7534,4329,4602,15.28,40249,18,8.15,2,1,2
29927,2470,34090,7534,4329,4602,15.28,40249,17.5,8.22,2,1,1
29927,2470,34090,7534,4329,4602,15.28,40249,14.25,8.42,2,1,1
4331,30,3699,473,152,78,8.7,117144,24.5,4.56,4,5,1
33919,352,42299,5880,1607,888,8.19,14707,21.75,6.32,5,1,1
33919,352,42299,5880,1607,888,8.19,14707,21.25,6.48,5,1,2
33919,352,42299,5880,1607,888,8.19,14707,21,6.56,5,1,3
33919,352,42299,5880,1607,888,8.19,14707,20.75,6.8,5,1,1
33919,352,42299,5880,1607,888,8.19,14707,20.5,7.01,5,1,7
5915,127,6808,1001,170,184,9.44,21764,25.75,4.26,5,2,2
5915,127,6808,1001,170,184,9.44,21764,25,4.4,5,2,2
5915,127,6808,1001,170,184,9.44,21764,24.75,4.45,5,2,3
5915,127,6808,1001,170,184,9.44,21764,24.5,4.56,5,2,19
5915,127,6808,1001,170,184,9.44,21764,24.25,4.6,5,2,16
5915,127,6808,1001,170,184,9.44,21764,24,4.59,5,2,10
5915,127,6808,1001,170,184,9.44,21764,23.75,4.7,5,2,12
5915,127,6808,1001,170,184,9.44,21764,23.5,4.8,5,2,12
5915,127,6808,1001,170,184,9.44,21764,23.25,4.93,5,2,5
5915,127,6808,1001,170,184,9.44,21764,23,5.14,5,2,6
5915,127,6808,1001,170,184,9.44,21764,22.75,5.4,5,2,2
5915,127,6808,1001,170,184,9.44,21764,22.5,5.67,5,2,4
5915,127,6808,1001,170,184,9.44,21764,22.25,6.02,5,2,1
59457,2764,78778,8823,2678,2915,8.7,117144,22.75,5.4,4,5,2
59457,2764,78778,8823,2678,2915,8.7,117144,22.25,6.02,4,5,1
59457,2764,78778,8823,2678,2915,8.7,117144,22,6.2,4,5,5
59457,2764,78778,8823,2678,2915,8.7,117144,20.75,6.8,4,5,1
59457,2764,78778,8823,2678,2915,8.7,117144,20.5,7.01,4,5,2
59457,2764,78778,8823,2678,2915,8.7,117144,20.25,7.41,4,5,1
59457,2764,78778,8823,2678,2915,8.7,117144,20,7.52,4,5,3
13118,76,7312,490,139,88,10.73,16669,26,4.21,4,4,2
13118,76,7312,490,139,88,10.73,16669,25.75,4.26,4,4,2
13118,76,7312,490,139,88,10.73,16669,25,4.4,4,4,1
13118,76,7312,490,139,88,10.73,16669,24.75,4.45,4,4,2
13118,76,7312,490,139,88,10.73,16669,24.5,4.56,4,4,2
13118,76,7312,490,139,88,10.73,16669,23,5.14,4,4,1
13118,76,7312,490,139,88,10.73,16669,20,7.52,4,4,1
13118,76,7312,490,139,88,10.73,16669,18.5,8.22,4,4,1
13118,76,7312,490,139,88,10.73,16669,17.75,8.25,4,4,1
4764,4,4259,315,72,234,8.7,117144,20.75,6.8,4,5,1
36537,1833,46452,5296,1486,929,15.42,74892,25.25,4.18,1,1,2
36537,1833,46452,5296,1486,929,15.42,74892,24.5,4.56,1,1,1
36537,1833,46452,5296,1486,929,15.42,74892,23.75,4.7,1,1,1
36537,1833,46452,5296,1486,929,15.42,74892,22.25,6.02,1,1,1
36537,1833,46452,5296,1486,929,15.42,74892,22,6.2,1,1,1
36537,1833,46452,5296,1486,929,15.42,74892,21.5,6.48,1,1,2
36537,1833,46452,5296,1486,929,15.42,74892,21,6.56,1,1,1
36537,1833,46452,5296,1486,929,15.42,74892,18,8.15,1,1,1
