"sfh_qty","th_qty","households","hhincome_below_10k","hhincome_10_below_15k","hhincome_15_below_25k","hhincome_25_below_35k","hhincome_35_below_50k","hhincome_50_below_75k","hhincome_75_below_100k","hhincome_100_below_150k","hhincome_150_below_200k","hhincome_above_200k","avg_rtl_price","dem_share","year_since_1990","count"
21121,370,23636,1678,1395,2742,2695,3545,4964,2671,2576,780,591,15.28,0.50027349803993071383,25.75,8
21121,370,23636,1678,1395,2742,2695,3545,4964,2671,2576,780,591,15.28,0.50027349803993071383,25.5,3
21121,370,23636,1678,1395,2742,2695,3545,4964,2671,2576,780,591,15.28,0.50027349803993071383,25.25,6
21121,370,23636,1678,1395,2742,2695,3545,4964,2671,2576,780,591,15.28,0.50027349803993071383,25,10
21121,370,23636,1678,1395,2742,2695,3545,4964,2671,2576,780,591,15.28,0.50027349803993071383,24.75,4
21121,370,23636,1678,1395,2742,2695,3545,4964,2671,2576,780,591,15.28,0.50027349803993071383,24.5,7
21121,370,23636,1678,1395,2742,2695,3545,4964,2671,2576,780,591,15.28,0.50027349803993071383,24.25,1
21121,370,23636,1678,1395,2742,2695,3545,4964,2671,2576,780,591,15.28,0.50027349803993071383,24,4
21121,370,23636,1678,1395,2742,2695,3545,4964,2671,2576,780,591,15.28,0.50027349803993071383,23.75,2
21121,370,23636,1678,1395,2742,2695,3545,4964,2671,2576,780,591,15.28,0.50027349803993071383,23.5,1
21121,370,23636,1678,1395,2742,2695,3545,4964,2671,2576,780,591,15.28,0.50027349803993071383,23,4
21121,370,23636,1678,1395,2742,2695,3545,4964,2671,2576,780,591,15.28,0.50027349803993071383,22.75,3
21121,370,23636,1678,1395,2742,2695,3545,4964,2671,2576,780,591,15.28,0.50027349803993071383,22.5,1
21121,370,23636,1678,1395,2742,2695,3545,4964,2671,2576,780,591,15.28,0.50027349803993071383,22,1
21121,370,23636,1678,1395,2742,2695,3545,4964,2671,2576,780,591,15.28,0.50027349803993071383,21.75,1
21121,370,23636,1678,1395,2742,2695,3545,4964,2671,2576,780,591,15.28,0.50027349803993071383,21.25,2
21121,370,23636,1678,1395,2742,2695,3545,4964,2671,2576,780,591,15.28,0.50027349803993071383,21,3
21121,370,23636,1678,1395,2742,2695,3545,4964,2671,2576,780,591,15.28,0.50027349803993071383,20.75,2
21121,370,23636,1678,1395,2742,2695,3545,4964,2671,2576,780,591,15.28,0.50027349803993071383,20.25,1
21121,370,23636,1678,1395,2742,2695,3545,4964,2671,2576,780,591,15.28,0.50027349803993071383,19.75,1
21121,370,23636,1678,1395,2742,2695,3545,4964,2671,2576,780,591,15.28,0.50027349803993071383,19.5,3
21121,370,23636,1678,1395,2742,2695,3545,4964,2671,2576,780,591,15.28,0.50027349803993071383,19.25,1
21121,370,23636,1678,1395,2742,2695,3545,4964,2671,2576,780,591,15.28,0.50027349803993071383,19,1
21121,370,23636,1678,1395,2742,2695,3545,4964,2671,2576,780,591,15.28,0.50027349803993071383,18,3
21121,370,23636,1678,1395,2742,2695,3545,4964,2671,2576,780,591,15.28,0.50027349803993071383,17.75,2
21121,370,23636,1678,1395,2742,2695,3545,4964,2671,2576,780,591,15.28,0.50027349803993071383,17.25,2
21121,370,23636,1678,1395,2742,2695,3545,4964,2671,2576,780,591,15.28,0.50027349803993071383,16,1
21121,370,23636,1678,1395,2742,2695,3545,4964,2671,2576,780,591,15.28,0.50027349803993071383,14.75,1
21121,370,23636,1678,1395,2742,2695,3545,4964,2671,2576,780,591,15.28,0.50027349803993071383,13.75,1
5828,1192,4906,69,221,314,559,844,1065,819,731,118,162,15.42,0.52348993288590604027,26,1
5828,1192,4906,69,221,314,559,844,1065,819,731,118,162,15.42,0.52348993288590604027,25.75,5
5828,1192,4906,69,221,314,559,844,1065,819,731,118,162,15.42,0.52348993288590604027,25.5,4
5828,1192,4906,69,221,314,559,844,1065,819,731,118,162,15.42,0.52348993288590604027,25.25,7
5828,1192,4906,69,221,314,559,844,1065,819,731,118,162,15.42,0.52348993288590604027,25,5
5828,1192,4906,69,221,314,559,844,1065,819,731,118,162,15.42,0.52348993288590604027,24.75,1
5828,1192,4906,69,221,314,559,844,1065,819,731,118,162,15.42,0.52348993288590604027,24.5,2
5828,1192,4906,69,221,314,559,844,1065,819,731,118,162,15.42,0.52348993288590604027,24.25,3
5828,1192,4906,69,221,314,559,844,1065,819,731,118,162,15.42,0.52348993288590604027,24,3
5828,1192,4906,69,221,314,559,844,1065,819,731,118,162,15.42,0.52348993288590604027,23.5,3
5828,1192,4906,69,221,314,559,844,1065,819,731,118,162,15.42,0.52348993288590604027,23.25,1
5828,1192,4906,69,221,314,559,844,1065,819,731,118,162,15.42,0.52348993288590604027,23,2
5828,1192,4906,69,221,314,559,844,1065,819,731,118,162,15.42,0.52348993288590604027,22.75,1
5828,1192,4906,69,221,314,559,844,1065,819,731,118,162,15.42,0.52348993288590604027,22.5,1
5828,1192,4906,69,221,314,559,844,1065,819,731,118,162,15.42,0.52348993288590604027,22.25,3
5828,1192,4906,69,221,314,559,844,1065,819,731,118,162,15.42,0.52348993288590604027,22,1
5828,1192,4906,69,221,314,559,844,1065,819,731,118,162,15.42,0.52348993288590604027,21.75,2
5828,1192,4906,69,221,314,559,844,1065,819,731,118,162,15.42,0.52348993288590604027,21.25,1
5828,1192,4906,69,221,314,559,844,1065,819,731,118,162,15.42,0.52348993288590604027,21,4
5828,1192,4906,69,221,314,559,844,1065,819,731,118,162,15.42,0.52348993288590604027,20.75,1
5828,1192,4906,69,221,314,559,844,1065,819,731,118,162,15.42,0.52348993288590604027,20.5,2
5828,1192,4906,69,221,314,559,844,1065,819,731,118,162,15.42,0.52348993288590604027,20.25,1
5828,1192,4906,69,221,314,559,844,1065,819,731,118,162,15.42,0.52348993288590604027,20,1
5828,1192,4906,69,221,314,559,844,1065,819,731,118,162,15.42,0.52348993288590604027,19.75,3
5828,1192,4906,69,221,314,559,844,1065,819,731,118,162,15.42,0.52348993288590604027,18.5,2
5828,1192,4906,69,221,314,559,844,1065,819,731,118,162,15.42,0.52348993288590604027,18.25,1
5828,1192,4906,69,221,314,559,844,1065,819,731,118,162,15.42,0.52348993288590604027,17.75,1
2710,56,2285,235,151,395,288,270,494,151,208,48,50,8.7,0.27467597208374875374,26,1
280589,32852,434319,32140,22585,52987,52987,64714,81652,46038,46038,17373,18241,10.49,0.40449950255142976347,26,9
280589,32852,434319,32140,22585,52987,52987,64714,81652,46038,46038,17373,18241,10.49,0.40449950255142976347,25.75,17
280589,32852,434319,32140,22585,52987,52987,64714,81652,46038,46038,17373,18241,10.49,0.40449950255142976347,25.5,7
280589,32852,434319,32140,22585,52987,52987,64714,81652,46038,46038,17373,18241,10.49,0.40449950255142976347,25.25,3
280589,32852,434319,32140,22585,52987,52987,64714,81652,46038,46038,17373,18241,10.49,0.40449950255142976347,25,6
280589,32852,434319,32140,22585,52987,52987,64714,81652,46038,46038,17373,18241,10.49,0.40449950255142976347,24.5,5
280589,32852,434319,32140,22585,52987,52987,64714,81652,46038,46038,17373,18241,10.49,0.40449950255142976347,24.25,1
280589,32852,434319,32140,22585,52987,52987,64714,81652,46038,46038,17373,18241,10.49,0.40449950255142976347,23.5,2
280589,32852,434319,32140,22585,52987,52987,64714,81652,46038,46038,17373,18241,10.49,0.40449950255142976347,23.25,3
280589,32852,434319,32140,22585,52987,52987,64714,81652,46038,46038,17373,18241,10.49,0.40449950255142976347,23,3
280589,32852,434319,32140,22585,52987,52987,64714,81652,46038,46038,17373,18241,10.49,0.40449950255142976347,22.75,2
280589,32852,434319,32140,22585,52987,52987,64714,81652,46038,46038,17373,18241,10.49,0.40449950255142976347,22.25,3
280589,32852,434319,32140,22585,52987,52987,64714,81652,46038,46038,17373,18241,10.49,0.40449950255142976347,21.75,2
280589,32852,434319,32140,22585,52987,52987,64714,81652,46038,46038,17373,18241,10.49,0.40449950255142976347,21.25,1
280589,32852,434319,32140,22585,52987,52987,64714,81652,46038,46038,17373,18241,10.49,0.40449950255142976347,21,1
280589,32852,434319,32140,22585,52987,52987,64714,81652,46038,46038,17373,18241,10.49,0.40449950255142976347,20.75,9
280589,32852,434319,32140,22585,52987,52987,64714,81652,46038,46038,17373,18241,10.49,0.40449950255142976347,20.5,24
280589,32852,434319,32140,22585,52987,52987,64714,81652,46038,46038,17373,18241,10.49,0.40449950255142976347,20.25,18
280589,32852,434319,32140,22585,52987,52987,64714,81652,46038,46038,17373,18241,10.49,0.40449950255142976347,20,28
280589,32852,434319,32140,22585,52987,52987,64714,81652,46038,46038,17373,18241,10.49,0.40449950255142976347,19.75,15
280589,32852,434319,32140,22585,52987,52987,64714,81652,46038,46038,17373,18241,10.49,0.40449950255142976347,19.5,5
280589,32852,434319,32140,22585,52987,52987,64714,81652,46038,46038,17373,18241,10.49,0.40449950255142976347,19.25,3
280589,32852,434319,32140,22585,52987,52987,64714,81652,46038,46038,17373,18241,10.49,0.40449950255142976347,19,2
280589,32852,434319,32140,22585,52987,52987,64714,81652,46038,46038,17373,18241,10.49,0.40449950255142976347,18.75,3
280589,32852,434319,32140,22585,52987,52987,64714,81652,46038,46038,17373,18241,10.49,0.40449950255142976347,18.5,2
280589,32852,434319,32140,22585,52987,52987,64714,81652,46038,46038,17373,18241,10.49,0.40449950255142976347,18.25,1
280589,32852,434319,32140,22585,52987,52987,64714,81652,46038,46038,17373,18241,10.49,0.40449950255142976347,17.5,2
280589,32852,434319,32140,22585,52987,52987,64714,81652,46038,46038,17373,18241,10.49,0.40449950255142976347,17,1
26639,619,33423,3209,2440,4579,3810,5013,5682,3777,3075,869,936,8.7,0.2880334870039878949,24,1
26639,619,33423,3209,2440,4579,3810,5013,5682,3777,3075,869,936,8.7,0.2880334870039878949,22.5,1
26639,619,33423,3209,2440,4579,3810,5013,5682,3777,3075,869,936,8.7,0.2880334870039878949,21,1
26639,619,33423,3209,2440,4579,3810,5013,5682,3777,3075,869,936,8.7,0.2880334870039878949,20.75,1
26639,619,33423,3209,2440,4579,3810,5013,5682,3777,3075,869,936,8.7,0.2880334870039878949,20.5,1
24917,447,30972,1765,1642,3655,3190,4615,6473,3902,4026,1115,619,15.28,0.54316726115138265639,26,30
24917,447,30972,1765,1642,3655,3190,4615,6473,3902,4026,1115,619,15.28,0.54316726115138265639,25.75,14
24917,447,30972,1765,1642,3655,3190,4615,6473,3902,4026,1115,619,15.28,0.54316726115138265639,25.5,15
24917,447,30972,1765,1642,3655,3190,4615,6473,3902,4026,1115,619,15.28,0.54316726115138265639,25.25,15
24917,447,30972,1765,1642,3655,3190,4615,6473,3902,4026,1115,619,15.28,0.54316726115138265639,25,6
24917,447,30972,1765,1642,3655,3190,4615,6473,3902,4026,1115,619,15.28,0.54316726115138265639,24.75,10
24917,447,30972,1765,1642,3655,3190,4615,6473,3902,4026,1115,619,15.28,0.54316726115138265639,24.5,3
24917,447,30972,1765,1642,3655,3190,4615,6473,3902,4026,1115,619,15.28,0.54316726115138265639,24,8
24917,447,30972,1765,1642,3655,3190,4615,6473,3902,4026,1115,619,15.28,0.54316726115138265639,23.75,6
24917,447,30972,1765,1642,3655,3190,4615,6473,3902,4026,1115,619,15.28,0.54316726115138265639,23.5,2
24917,447,30972,1765,1642,3655,3190,4615,6473,3902,4026,1115,619,15.28,0.54316726115138265639,23.25,2
24917,447,30972,1765,1642,3655,3190,4615,6473,3902,4026,1115,619,15.28,0.54316726115138265639,23,3
24917,447,30972,1765,1642,3655,3190,4615,6473,3902,4026,1115,619,15.28,0.54316726115138265639,22.5,4
24917,447,30972,1765,1642,3655,3190,4615,6473,3902,4026,1115,619,15.28,0.54316726115138265639,22.25,5
24917,447,30972,1765,1642,3655,3190,4615,6473,3902,4026,1115,619,15.28,0.54316726115138265639,22,6
24917,447,30972,1765,1642,3655,3190,4615,6473,3902,4026,1115,619,15.28,0.54316726115138265639,21.75,1
24917,447,30972,1765,1642,3655,3190,4615,6473,3902,4026,1115,619,15.28,0.54316726115138265639,21.5,1
24917,447,30972,1765,1642,3655,3190,4615,6473,3902,4026,1115,619,15.28,0.54316726115138265639,21.25,1
24917,447,30972,1765,1642,3655,3190,4615,6473,3902,4026,1115,619,15.28,0.54316726115138265639,21,1
24917,447,30972,1765,1642,3655,3190,4615,6473,3902,4026,1115,619,15.28,0.54316726115138265639,20,2
24917,447,30972,1765,1642,3655,3190,4615,6473,3902,4026,1115,619,15.28,0.54316726115138265639,19.75,2
24917,447,30972,1765,1642,3655,3190,4615,6473,3902,4026,1115,619,15.28,0.54316726115138265639,19.25,1
24917,447,30972,1765,1642,3655,3190,4615,6473,3902,4026,1115,619,15.28,0.54316726115138265639,19,1
24917,447,30972,1765,1642,3655,3190,4615,6473,3902,4026,1115,619,15.28,0.54316726115138265639,18,1
24917,447,30972,1765,1642,3655,3190,4615,6473,3902,4026,1115,619,15.28,0.54316726115138265639,16.75,1
24917,447,30972,1765,1642,3655,3190,4615,6473,3902,4026,1115,619,15.28,0.54316726115138265639,16.25,1
24917,447,30972,1765,1642,3655,3190,4615,6473,3902,4026,1115,619,15.28,0.54316726115138265639,14.25,1
11846,169,10539,643,622,1064,1275,1697,2118,1370,1286,274,200,15.28,0.44963611433393101993,26,2
11846,169,10539,643,622,1064,1275,1697,2118,1370,1286,274,200,15.28,0.44963611433393101993,25.75,4
11846,169,10539,643,622,1064,1275,1697,2118,1370,1286,274,200,15.28,0.44963611433393101993,25.5,3
11846,169,10539,643,622,1064,1275,1697,2118,1370,1286,274,200,15.28,0.44963611433393101993,25.25,1
11846,169,10539,643,622,1064,1275,1697,2118,1370,1286,274,200,15.28,0.44963611433393101993,25,1
11846,169,10539,643,622,1064,1275,1697,2118,1370,1286,274,200,15.28,0.44963611433393101993,24.5,2
11846,169,10539,643,622,1064,1275,1697,2118,1370,1286,274,200,15.28,0.44963611433393101993,24,1
11846,169,10539,643,622,1064,1275,1697,2118,1370,1286,274,200,15.28,0.44963611433393101993,23,1
11846,169,10539,643,622,1064,1275,1697,2118,1370,1286,274,200,15.28,0.44963611433393101993,22.25,1
11846,169,10539,643,622,1064,1275,1697,2118,1370,1286,274,200,15.28,0.44963611433393101993,21.75,1
11846,169,10539,643,622,1064,1275,1697,2118,1370,1286,274,200,15.28,0.44963611433393101993,19.5,1
83965,5421,109844,8128,4943,11424,11973,17795,22848,13071,12742,4064,2856,8.7,0.41176470588235294118,22.75,3
83965,5421,109844,8128,4943,11424,11973,17795,22848,13071,12742,4064,2856,8.7,0.41176470588235294118,22.5,1
83965,5421,109844,8128,4943,11424,11973,17795,22848,13071,12742,4064,2856,8.7,0.41176470588235294118,22,6
83965,5421,109844,8128,4943,11424,11973,17795,22848,13071,12742,4064,2856,8.7,0.41176470588235294118,21.75,1
83965,5421,109844,8128,4943,11424,11973,17795,22848,13071,12742,4064,2856,8.7,0.41176470588235294118,21,2
83965,5421,109844,8128,4943,11424,11973,17795,22848,13071,12742,4064,2856,8.7,0.41176470588235294118,20.75,6
83965,5421,109844,8128,4943,11424,11973,17795,22848,13071,12742,4064,2856,8.7,0.41176470588235294118,20.5,5
83965,5421,109844,8128,4943,11424,11973,17795,22848,13071,12742,4064,2856,8.7,0.41176470588235294118,20.25,1
83965,5421,109844,8128,4943,11424,11973,17795,22848,13071,12742,4064,2856,8.7,0.41176470588235294118,20,3
24232,750,25235,1388,1085,2322,2700,3205,4845,3432,3785,1237,1237,15.28,0.54767763764995386035,26,37
24232,750,25235,1388,1085,2322,2700,3205,4845,3432,3785,1237,1237,15.28,0.54767763764995386035,25.75,39
24232,750,25235,1388,1085,2322,2700,3205,4845,3432,3785,1237,1237,15.28,0.54767763764995386035,25.5,28
24232,750,25235,1388,1085,2322,2700,3205,4845,3432,3785,1237,1237,15.28,0.54767763764995386035,25.25,39
24232,750,25235,1388,1085,2322,2700,3205,4845,3432,3785,1237,1237,15.28,0.54767763764995386035,25,39
24232,750,25235,1388,1085,2322,2700,3205,4845,3432,3785,1237,1237,15.28,0.54767763764995386035,24.75,17
24232,750,25235,1388,1085,2322,2700,3205,4845,3432,3785,1237,1237,15.28,0.54767763764995386035,24.5,13
24232,750,25235,1388,1085,2322,2700,3205,4845,3432,3785,1237,1237,15.28,0.54767763764995386035,24.25,6
24232,750,25235,1388,1085,2322,2700,3205,4845,3432,3785,1237,1237,15.28,0.54767763764995386035,24,11
24232,750,25235,1388,1085,2322,2700,3205,4845,3432,3785,1237,1237,15.28,0.54767763764995386035,23.75,11
24232,750,25235,1388,1085,2322,2700,3205,4845,3432,3785,1237,1237,15.28,0.54767763764995386035,23.5,10
24232,750,25235,1388,1085,2322,2700,3205,4845,3432,3785,1237,1237,15.28,0.54767763764995386035,23.25,2
24232,750,25235,1388,1085,2322,2700,3205,4845,3432,3785,1237,1237,15.28,0.54767763764995386035,23,14
24232,750,25235,1388,1085,2322,2700,3205,4845,3432,3785,1237,1237,15.28,0.54767763764995386035,22.75,10
24232,750,25235,1388,1085,2322,2700,3205,4845,3432,3785,1237,1237,15.28,0.54767763764995386035,22.5,3
24232,750,25235,1388,1085,2322,2700,3205,4845,3432,3785,1237,1237,15.28,0.54767763764995386035,22.25,5
24232,750,25235,1388,1085,2322,2700,3205,4845,3432,3785,1237,1237,15.28,0.54767763764995386035,22,5
24232,750,25235,1388,1085,2322,2700,3205,4845,3432,3785,1237,1237,15.28,0.54767763764995386035,21.75,5
24232,750,25235,1388,1085,2322,2700,3205,4845,3432,3785,1237,1237,15.28,0.54767763764995386035,21.5,3
24232,750,25235,1388,1085,2322,2700,3205,4845,3432,3785,1237,1237,15.28,0.54767763764995386035,21.25,5
24232,750,25235,1388,1085,2322,2700,3205,4845,3432,3785,1237,1237,15.28,0.54767763764995386035,21,6
24232,750,25235,1388,1085,2322,2700,3205,4845,3432,3785,1237,1237,15.28,0.54767763764995386035,20.75,10
24232,750,25235,1388,1085,2322,2700,3205,4845,3432,3785,1237,1237,15.28,0.54767763764995386035,20.5,3
24232,750,25235,1388,1085,2322,2700,3205,4845,3432,3785,1237,1237,15.28,0.54767763764995386035,20.25,12
24232,750,25235,1388,1085,2322,2700,3205,4845,3432,3785,1237,1237,15.28,0.54767763764995386035,20,7
24232,750,25235,1388,1085,2322,2700,3205,4845,3432,3785,1237,1237,15.28,0.54767763764995386035,19.75,14
24232,750,25235,1388,1085,2322,2700,3205,4845,3432,3785,1237,1237,15.28,0.54767763764995386035,19.5,10
24232,750,25235,1388,1085,2322,2700,3205,4845,3432,3785,1237,1237,15.28,0.54767763764995386035,19.25,16
24232,750,25235,1388,1085,2322,2700,3205,4845,3432,3785,1237,1237,15.28,0.54767763764995386035,19,2
24232,750,25235,1388,1085,2322,2700,3205,4845,3432,3785,1237,1237,15.28,0.54767763764995386035,18.75,10
24232,750,25235,1388,1085,2322,2700,3205,4845,3432,3785,1237,1237,15.28,0.54767763764995386035,18.5,7
24232,750,25235,1388,1085,2322,2700,3205,4845,3432,3785,1237,1237,15.28,0.54767763764995386035,18.25,6
24232,750,25235,1388,1085,2322,2700,3205,4845,3432,3785,1237,1237,15.28,0.54767763764995386035,18,3
24232,750,25235,1388,1085,2322,2700,3205,4845,3432,3785,1237,1237,15.28,0.54767763764995386035,17.75,5
24232,750,25235,1388,1085,2322,2700,3205,4845,3432,3785,1237,1237,15.28,0.54767763764995386035,17.5,2
24232,750,25235,1388,1085,2322,2700,3205,4845,3432,3785,1237,1237,15.28,0.54767763764995386035,17.25,1
24232,750,25235,1388,1085,2322,2700,3205,4845,3432,3785,1237,1237,15.28,0.54767763764995386035,17,1
24232,750,25235,1388,1085,2322,2700,3205,4845,3432,3785,1237,1237,15.28,0.54767763764995386035,16.75,4
24232,750,25235,1388,1085,2322,2700,3205,4845,3432,3785,1237,1237,15.28,0.54767763764995386035,16.5,3
24232,750,25235,1388,1085,2322,2700,3205,4845,3432,3785,1237,1237,15.28,0.54767763764995386035,16.25,1
24232,750,25235,1388,1085,2322,2700,3205,4845,3432,3785,1237,1237,15.28,0.54767763764995386035,16,1
24232,750,25235,1388,1085,2322,2700,3205,4845,3432,3785,1237,1237,15.28,0.54767763764995386035,15.75,1
24232,750,25235,1388,1085,2322,2700,3205,4845,3432,3785,1237,1237,15.28,0.54767763764995386035,15.5,1
24232,750,25235,1388,1085,2322,2700,3205,4845,3432,3785,1237,1237,15.28,0.54767763764995386035,15.25,1
24232,750,25235,1388,1085,2322,2700,3205,4845,3432,3785,1237,1237,15.28,0.54767763764995386035,15,4
24232,750,25235,1388,1085,2322,2700,3205,4845,3432,3785,1237,1237,15.28,0.54767763764995386035,14.75,1
24232,750,25235,1388,1085,2322,2700,3205,4845,3432,3785,1237,1237,15.28,0.54767763764995386035,14.25,1
24232,750,25235,1388,1085,2322,2700,3205,4845,3432,3785,1237,1237,15.28,0.54767763764995386035,14,4
68504,2372,71856,4599,4168,9341,9844,12287,14012,7760,6826,1581,1437,10.49,0.56680525370877822924,20.5,6
68504,2372,71856,4599,4168,9341,9844,12287,14012,7760,6826,1581,1437,10.49,0.56680525370877822924,20.25,3
68504,2372,71856,4599,4168,9341,9844,12287,14012,7760,6826,1581,1437,10.49,0.56680525370877822924,20,8
68504,2372,71856,4599,4168,9341,9844,12287,14012,7760,6826,1581,1437,10.49,0.56680525370877822924,19.75,6
68504,2372,71856,4599,4168,9341,9844,12287,14012,7760,6826,1581,1437,10.49,0.56680525370877822924,19.5,1
38301,1514,45546,2960,2869,5784,6103,7515,8881,5192,4509,865,865,10.31,0.48022469572453968584,24,2
38301,1514,45546,2960,2869,5784,6103,7515,8881,5192,4509,865,865,10.31,0.48022469572453968584,22.5,1
38301,1514,45546,2960,2869,5784,6103,7515,8881,5192,4509,865,865,10.31,0.48022469572453968584,21.75,1
38301,1514,45546,2960,2869,5784,6103,7515,8881,5192,4509,865,865,10.31,0.48022469572453968584,21.5,1
38301,1514,45546,2960,2869,5784,6103,7515,8881,5192,4509,865,865,10.31,0.48022469572453968584,21.25,1
38301,1514,45546,2960,2869,5784,6103,7515,8881,5192,4509,865,865,10.31,0.48022469572453968584,21,1
15043,380,18785,1277,920,1972,1935,2611,3945,2423,2649,733,338,8.75,0.50832689501244742038,25.5,2
15043,380,18785,1277,920,1972,1935,2611,3945,2423,2649,733,338,8.75,0.50832689501244742038,25.25,1
15043,380,18785,1277,920,1972,1935,2611,3945,2423,2649,733,338,8.75,0.50832689501244742038,25,1
15043,380,18785,1277,920,1972,1935,2611,3945,2423,2649,733,338,8.75,0.50832689501244742038,24.25,1
15043,380,18785,1277,920,1972,1935,2611,3945,2423,2649,733,338,8.75,0.50832689501244742038,23.75,1
15043,380,18785,1277,920,1972,1935,2611,3945,2423,2649,733,338,8.75,0.50832689501244742038,23.5,1
15043,380,18785,1277,920,1972,1935,2611,3945,2423,2649,733,338,8.75,0.50832689501244742038,23.25,1
15043,380,18785,1277,920,1972,1935,2611,3945,2423,2649,733,338,8.75,0.50832689501244742038,22.5,2
15043,380,18785,1277,920,1972,1935,2611,3945,2423,2649,733,338,8.75,0.50832689501244742038,22.25,1
15043,380,18785,1277,920,1972,1935,2611,3945,2423,2649,733,338,8.75,0.50832689501244742038,21.75,1
15043,380,18785,1277,920,1972,1935,2611,3945,2423,2649,733,338,8.75,0.50832689501244742038,21.5,1
15043,380,18785,1277,920,1972,1935,2611,3945,2423,2649,733,338,8.75,0.50832689501244742038,21.25,2
15043,380,18785,1277,920,1972,1935,2611,3945,2423,2649,733,338,8.75,0.50832689501244742038,21,3
15043,380,18785,1277,920,1972,1935,2611,3945,2423,2649,733,338,8.75,0.50832689501244742038,20.75,4
15043,380,18785,1277,920,1972,1935,2611,3945,2423,2649,733,338,8.75,0.50832689501244742038,20.5,1
15043,380,18785,1277,920,1972,1935,2611,3945,2423,2649,733,338,8.75,0.50832689501244742038,9.25,1
109940,6394,149522,6728,5233,12261,12560,18989,28708,20933,24821,9270,9868,8.75,0.50663382983768403354,25.5,1
109940,6394,149522,6728,5233,12261,12560,18989,28708,20933,24821,9270,9868,8.75,0.50663382983768403354,20,1
109940,6394,149522,6728,5233,12261,12560,18989,28708,20933,24821,9270,9868,8.75,0.50663382983768403354,15.5,1
109940,6394,149522,6728,5233,12261,12560,18989,28708,20933,24821,9270,9868,8.75,0.50663382983768403354,13,1
109940,6394,149522,6728,5233,12261,12560,18989,28708,20933,24821,9270,9868,8.75,0.50663382983768403354,11,1
109940,6394,149522,6728,5233,12261,12560,18989,28708,20933,24821,9270,9868,8.75,0.50663382983768403354,10.25,1
6994,35,7547,513,611,906,860,1298,1608,860,664,128,106,10.73,0.5748031496062992126,26,1
6994,35,7547,513,611,906,860,1298,1608,860,664,128,106,10.73,0.5748031496062992126,25.5,1
6994,35,7547,513,611,906,860,1298,1608,860,664,128,106,10.73,0.5748031496062992126,25,1
6994,35,7547,513,611,906,860,1298,1608,860,664,128,106,10.73,0.5748031496062992126,24.75,1
6994,35,7547,513,611,906,860,1298,1608,860,664,128,106,10.73,0.5748031496062992126,24.5,1
6994,35,7547,513,611,906,860,1298,1608,860,664,128,106,10.73,0.5748031496062992126,24,1
6994,35,7547,513,611,906,860,1298,1608,860,664,128,106,10.73,0.5748031496062992126,23.75,1
6994,35,7547,513,611,906,860,1298,1608,860,664,128,106,10.73,0.5748031496062992126,20,1
6994,35,7547,513,611,906,860,1298,1608,860,664,128,106,10.73,0.5748031496062992126,19.75,1
6994,35,7547,513,611,906,860,1298,1608,860,664,128,106,10.73,0.5748031496062992126,19,1
6994,35,7547,513,611,906,860,1298,1608,860,664,128,106,10.73,0.5748031496062992126,18.25,1
14178,501,16131,1210,1161,2500,2129,2742,3210,1355,1371,274,194,9.44,0.34371906120785044552,25.25,1
14178,501,16131,1210,1161,2500,2129,2742,3210,1355,1371,274,194,9.44,0.34371906120785044552,24.5,2
14178,501,16131,1210,1161,2500,2129,2742,3210,1355,1371,274,194,9.44,0.34371906120785044552,23.75,1
14178,501,16131,1210,1161,2500,2129,2742,3210,1355,1371,274,194,9.44,0.34371906120785044552,23.5,1
14178,501,16131,1210,1161,2500,2129,2742,3210,1355,1371,274,194,9.44,0.34371906120785044552,23.25,1
14178,501,16131,1210,1161,2500,2129,2742,3210,1355,1371,274,194,9.44,0.34371906120785044552,23,1
14178,501,16131,1210,1161,2500,2129,2742,3210,1355,1371,274,194,9.44,0.34371906120785044552,21.25,1
14178,501,16131,1210,1161,2500,2129,2742,3210,1355,1371,274,194,9.44,0.34371906120785044552,21,1
14178,501,16131,1210,1161,2500,2129,2742,3210,1355,1371,274,194,9.44,0.34371906120785044552,20.5,1
16071,112,16145,2551,1954,3342,1921,1889,2083,1098,936,258,129,8.7,0.86415380723501138376,25.5,1
7461,29,8084,639,728,1245,1116,1277,1213,776,744,218,129,8.7,0.29194763982546608489,20.5,1
110070,3590,133570,10285,9751,19635,16830,20036,22840,13223,13090,4541,3206,15.42,0.40079909929701230228,26,859
110070,3590,133570,10285,9751,19635,16830,20036,22840,13223,13090,4541,3206,15.42,0.40079909929701230228,25.75,867
110070,3590,133570,10285,9751,19635,16830,20036,22840,13223,13090,4541,3206,15.42,0.40079909929701230228,25.5,571
110070,3590,133570,10285,9751,19635,16830,20036,22840,13223,13090,4541,3206,15.42,0.40079909929701230228,25.25,680
110070,3590,133570,10285,9751,19635,16830,20036,22840,13223,13090,4541,3206,15.42,0.40079909929701230228,25,515
110070,3590,133570,10285,9751,19635,16830,20036,22840,13223,13090,4541,3206,15.42,0.40079909929701230228,24.75,440
110070,3590,133570,10285,9751,19635,16830,20036,22840,13223,13090,4541,3206,15.42,0.40079909929701230228,24.5,390
110070,3590,133570,10285,9751,19635,16830,20036,22840,13223,13090,4541,3206,15.42,0.40079909929701230228,24.25,357
110070,3590,133570,10285,9751,19635,16830,20036,22840,13223,13090,4541,3206,15.42,0.40079909929701230228,24,322
