"state","county","year","count","total_size","average_cost_per_watt","sum_cost","concat_code","state_code","county_code"
"NY","Schuyler","2008",2,6.086832,9.67003003005,58342,"36097","36","097"
"NY","Seneca","2008",9,25.398711,13.9268086268888889,333892.88,"36099","36","099"
"NY","St. Lawrence","2008",6,23.842354,10.4002700854666667,222047.84,"36089","36","089"
"NY","Suffolk","2008",379,2370.9,8.3893892085411765,15623758.1,"36103","36","103"
"AL","Lawrence","2008",1,3,7.5,22500,"01075","01","075"
"AL","Madison","2008",1,5,7.5,37500,"01087","01","087"
"AR","Baxter","2008",1,1.38,,,"05005","05","005"
"AR","Benton","2008",2,3.36,12.18,19000,"05015","05","015"
"AR","Boone","2008",1,2,,,"05011","05","011"
"AR","Bradley","2008",1,3.04,,,"05011","05","011"
"AR","Carroll","2008",1,2.9,,,"05015","05","015"
"NY","Sullivan","2008",2,9.19475,8.385,76500,"36019","36","019"
"NY","Tioga","2008",4,18.294488,9.990581162325,181260,"36117","36","117"
"NY","Tompkins","2008",29,132.079933,9.8974350391655172,1273925.32,"36109","36","109"
"NY","Ulster","2008",98,603.940916,9.3432459796102041,5445385.06,"36111","36","111"
"NY","Warren","2008",8,35.01402,10.194335691675,352864.24,"36041","36","041"
"NY","Washington","2008",30,167.913406,9.5837477260533333,1551920.66,"36023","36","023"
"NY","Westchester","2008",83,849.605979576,9.4370131050962963,7810984.29,"36119","36","119"
"NY","Wyoming","2008",4,61.473369,7.8523900913,432894,"36109","36","109"
"OH","Athens","2008",18,161.31,8.4827272727272727,482131,"39009","39","009"
"OH","Brown","2008",1,2.07,6.21,12856,"39049","39","049"
"OH","Butler","2008",2,10.38,7.61,39411,"39013","39","013"
"OH","Clark","2008",3,54.68,9.5,64965,"39019","39","019"
"OH","Clermont","2008",1,2.88,20.19,58149,"39025","39","025"
"OH","Cuyahoga","2008",12,148.199,11.5685714285714286,1063483,"39035","39","035"
"OH","Darke","2008",1,20.5,,,"39037","39","037"
"OH","Erie","2008",2,22.122,8.34,90845,"39049","39","049"
"OH","Franklin","2008",3,6.59,10.065,49855,"39047","39","047"
"OH","Geauga","2008",3,9.086,11.16,27900,"39055","39","055"
"OH","Greene","2008",1,3.57,8.31,29661,"39055","39","055"
"OH","Hamilton","2008",18,170.79,9.875,898637,"39065","39","065"
"OH","Hocking","2008",2,5.4,7.35,39680,"39073","39","073"
"OH","Lake","2008",1,2.7,12.3,33218,"39065","39","065"
"OH","Licking","2008",1,1.68,15.98,26847,"39089","39","089"
"OH","Lorain","2008",1,5,12.3,61500,"39093","39","093"
"OH","Lucas","2008",5,209.116,9.1133333333333333,589790,"39095","39","095"
"OH","Muskingum","2008",1,69.12,,,"39119","39","119"
"OH","Ottawa","2008",1,13,8.53,110940,"39115","39","115"
"OH","Perry","2008",1,2.6,,,"39099","39","099"
"OH","Portage","2008",1,10.752,,,"39097","39","097"
"OH","Stark","2008",1,5.2,2.1,10896,"39089","39","089"
"OH","Summit","2008",4,156.284,5.335,538481,"39043","39","043"
"OH","Union","2008",1,4.92,8.31,40895,"39087","39","087"
"OH","Warren","2008",4,22.1,7.6066666666666667,116510,"39041","39","041"
"OH","Washington","2008",2,15.54,8.855,123852,"39023","39","023"
"OH","Williams","2008",1,4.08,5,20400,"39171","39","171"
"OH","Wood","2008",2,23,18.245,226657,"39141","39","141"
"OK","McClain","2008",1,1,7.5,7500,"40087","40","087"
"OR","Baker","2008",2,4.25,8.82935897435,37451,"41001","41","001"
"OR","Benton","2008",8,25.162,7.586602507075,192237,"41015","41","015"
"OR","Clackamas","2008",15,165.952,14.4903004490333333,277933,"41005","41","005"
"OR","Coos","2008",1,1.877,8.1172083111,15236,"41011","41","011"
"OR","Crook","2008",6,21.46,8.2010199850666667,180028,"41011","41","011"
"OR","Curry","2008",1,0.296,20.0844594595,5945,"41015","41","015"
"OR","Douglas","2008",3,14.55,7.6208103830333333,112222,"41035","41","035"
"OR","Grant","2008",2,4.32,9.8877027027,42784,"41053","41","053"
"OR","Hood River","2008",2,5.58,5.9526900585,34966,"41027","41","027"
"OR","Jackson","2008",10,89.285,7.84185357625,640858,"41057","41","057"
"OR","Klamath","2008",2,5.46,8.085,44223,"41035","41","035"
"OR","Lane","2008",25,627.999,8.354712534473913,4347622,"41039","41","039"
"OR","Lincoln","2008",1,2.08,8.7269230769,18152,"41073","41","073"
"OR","Linn","2008",2,4.12,7.4263810332,30525,"41043","41","043"
"OR","Marion","2008",1,4.94,7.8,38532,"41089","41","089"
"OR","Multnomah","2008",35,1134.524,7.845,7312166,"41051","41","051"
"OR","Polk","2008",4,33.578,8.240377816625,246576,"41095","41","095"
"OR","Umatilla","2008",1,3.52,11.23,39540,"41059","41","059"
"OR","Wallowa","2008",1,4.08,15.26,62280,"41063","41","063"
"OR","Wasco","2008",1,1.188,15.99,19000,"41065","41","065"
"OR","Washington","2008",8,122.3,7.52476833975,806181,"41023","41","023"
"OR","Yamhill","2008",6,204.16,8.7717239858833333,1742357,"41071","41","071"
"PA","Adams","2008",1,2.04,10.6764705882,21780,"42001","42","001"
"PA","Cambria","2008",1,2.04,9.2549019608,18880,"42021","42","021"
"PA","Chester","2008",3,50.84,8.3812254902,351620,"42023","42","023"
"PA","Delaware","2008",3,14.775,9.1686091269666667,134987,"42045","42","045"
"PA","Montgomery","2008",4,17.4,8.5718443362,149900,"42097","42","097"
"PA","Wyoming","2008",1,2.1,11.85,24885,"42109","42","109"
"SC","Abbeville","2008",1,7.2,,,"45001","45","001"
"SC","Beaufort","2008",1,2.24,,,"45013","45","013"
"SC","Charleston","2008",4,20.04,,,"45019","45","019"
"SC","Chesterfield","2008",1,2,,,"45041","45","041"
"SC","Clarendon","2008",1,3,,,"45027","45","027"
"SC","Dorchester","2008",1,2.5,,,"45035","45","035"
"SC","Florence","2008",1,2,,,"45037","45","037"
"SC","Georgetown","2008",5,16.06,,,"45043","45","043"
"SC","Greenville","2008",9,39.712,,,"45045","45","045"
"SC","Horry","2008",5,15.516,,,"45051","45","051"
"SC","Kershaw","2008",1,2,,,"45055","45","055"
"SC","Lee","2008",1,8,,,"45077","45","077"
"SC","Lexington","2008",1,1.4,,,"45063","45","063"
"SC","Oconee","2008",1,1,,,"45073","45","073"
"SC","Orangeburg","2008",1,2,,,"45075","45","075"
"SC","Pickens","2008",3,23.124,,,"45077","45","077"
"SC","Richland","2008",2,4,,,"45079","45","079"
"SC","York","2008",2,5.15,,,"45091","45","091"
"TN","Bledsoe","2008",1,2.6,,,"47007","47","007"
"TN","Cumberland","2008",1,1,,,"47049","47","049"
"TN","Davidson","2008",5,47.3,7.75,225100,"47057","47","057"
"TN","Franklin","2008",1,3,,,"47047","47","047"
"CA","San Joaquin","2008",252,4674.892,7.8131437327904762,32868077.18,"06077","06","077"
"DC","DC","2008",1,205,,,"11001","11","001"
"CA","Trinity","2008",2,4.08,14.4605147059,59001,"06105","06","105"
"IL","Knox","2008",1,4.2,7.4054761905,31103,"17093","17","093"
"IL","Lake","2008",4,21.22,8.887693418,177684,"17065","17","065"
"IL","McHenry","2008",3,6.54,10.9970776772,74360,"17049","17","049"
"IL","Menard","2008",1,7.48,6.6606951872,49822,"17327","17","327"
"IL","Moultrie","2008",1,10,6,60000,"17139","17","139"
"IL","Woodford","2008",2,3.2,6.3098015873,19903,"17239","17","239"
"IN","Allen","2008",1,5,6.12,30612.78,"18003","18","003"
"KS","Johnson","2008",1,1.2,,,"20071","20","071"
"MN","Blue Earth","2008",2,19.5,15.3253333333,149422,"27013","27","013"
"NJ","Warren","2008",32,622.126,8.100259942936,4471182.17,"34041","34","041"
"NV","Elko","2008",7,45.19,7.47550317235,313246,"32007","32","007"
"NY","Chenango","2008",6,42.423896,9.1219828053166667,386681.58,"36017","36","017"
"OH","Holmes","2008",1,3,10.47,31400,"39075","39","075"
"OH","Meigs","2008",1,4.1,8.72,35748,"39121","39","121"
"OR","Deschutes","2008",8,64.835,7.8756727003625,309358,"41017","41","017"
"PA","Bucks","2008",1,3000,7.52,22574064,"42017","42","017"
"TN","Knox","2008",4,16.716,7.27,119020,"47093","47","093"
"TN","Lewis","2008",1,4.05,,,"47041","47","041"
"MO","","2008",1,3.5,,,"29","29",
"TN","Putnam","2008",1,5.4,8.5,45900,"47079","47","079"
"TN","Roane","2008",1,51.24,,,"47087","47","087"
"TN","Rutherford","2008",4,82.4,8.5,585650,"47149","47","149"
"TN","Williamson","2008",3,25.01,7.75,182910,"47491","47","491"
"TN","Wilson","2008",1,11,,,"47493","47","493"
"TX","Bastrop","2008",4,12.6,6.04926349205,76211.44,"48021","48","021"
"TX","Bexar","2008",22,120.49,7.6720390224090909,446380.5,"48029","48","029"
"TX","Comal","2008",4,10.68,7.83378130375,41718.93,"48091","48","091"
"AL","Butler","2008",1,3,7.66,23000,"01013","01","013"
"AL","Colbert","2008",1,2,7.5,15000,"01033","01","033"
"AL","Franklin","2008",1,1,7.5,7500,"01047","01","047"
"CO","Denver","2008",20,739.68,6.222,1477141,"08031","08","031"
"MD","Baltimore City","2008",8,39.14,8.9427550632125,323455.62,"24510","24","510"
"MA","Nantucket","2008",4,25.92,9.038576388875,224178,"25019","25","019"
"MA","Hampden","2008",20,106.184,8.76073745245,889472.86,"25013","25","013"
"MA","Berkshire","2008",39,171.33,9.16413365073125,1462617.18,"25003","25","003"
"NY","Queens","2008",14,242.651882056,11.9138023655,3048015,"36081","36","081"
"NY","New York","2008",13,220.7340705,10.2051225011461538,2078253,"36061","36","061"
"NY","Bronx","2008",8,176.470617,9.7315518126428571,1227026,"36005","36","005"
"TX","Medina","2008",6,24.96,7.5747496111333333,93386.88,"48325","48","325"
"TX","Tarrant","2008",1,1.04,7.38,7680,"48439","48","439"
"TX","Travis","2008",447,1686.164,7.4712290124336323,12410080.23,"48453","48","453"
"TX","Williamson","2008",34,105.749,7.1172120599588235,757792.63,"48491","48","491"
"UT","Grand","2008",4,14.16,8.69,122271.89,"49049","49","049"
"UT","Iron","2008",3,15.93,8.8366666666666667,152276.96,"49051","49","051"
"UT","Kane","2008",2,10.2,9.225,96271.41,"49025","49","025"
"UT","Salt Lake","2008",3,8.42,9.4,78403.76,"49035","49","035"
"UT","Utah","2008",2,4.7,8.205,39293.64,"49049","49","049"
"UT","Washington","2008",12,32.658,9.2883333333333333,294301.34,"49023","49","023"
"UT","Weber","2008",1,41.8,10.06,420412,"49057","49","057"
"VA","Caroline","2008",1,2,11.25,22500,"51033","51","033"
"VT","Addison","2008",15,53.778,9.188,482645.93,"50001","50","001"
"VT","Caledonia","2008",2,4.68,9.665,44882,"50005","50","005"
"VT","Chittenden","2008",12,45.84,8.3616666666666667,389171.43,"50007","50","007"
"VT","Franklin","2008",2,7.24,11.61,81675.68,"50047","50","047"
"VT","Lamoille","2008",7,40.45,9.5528571428571429,389178.84,"50015","50","015"
"VT","Orange","2008",13,36.92,9.6069230769230769,321987.02,"50059","50","059"
"VT","Orleans","2008",3,5.92,9.5733333333333333,58261.09,"50019","50","019"
"VT","Rutland","2008",10,27.32,8.457,225492.5,"50021","50","021"
"WA","Chelan","2008",1,2.4,10,24000,"53007","53","007"
"WA","Clallam","2008",1,2.66,6.58,17500,"53009","53","009"
"WA","Clark","2008",1,12.096,7.09,85713,"53019","53","019"
"WA","Franklin","2008",1,1.1169,10.6,11834,"53047","53","047"
"WA","Jefferson","2008",2,6,9.09,54538,"53059","53","059"
"WA","Klickitat","2008",6,12.844,16.1116666666666667,169464,"53039","53","039"
"WA","Walla Walla","2008",1,1.76,9.6,16900,"53071","53","071"
"WA","Yakima","2008",1,5.367,10.57,56750,"53077","53","077"
"WI","Bayfield","2008",4,12.8,10.68286825395,138801.68,"55007","55","007"
"WI","Brown","2008",14,36.912,10.4068036525928571,377679.42,"55049","55","049"
"WI","Calumet","2008",2,11.48,9.0200174216,103550,"55015","55","015"
"WI","Clark","2008",2,19.6,7.85147959185,153918,"55019","55","019"
"WI","Crawford","2008",3,22.72,13.1075232049,300341.33,"55033","55","033"
"WI","Dane","2008",79,347.622,8.925899206,3184544.96,"55025","55","025"
"WI","Dodge","2008",6,27.306,8.3970019994333333,209008.2,"55027","55","027"
"WI","Door","2008",2,6.912,17.5220804398,121127,"55029","55","029"
"WI","Douglas","2008",2,8.64,8.33166666665,72000,"55035","55","035"
"WI","Dunn","2008",2,2.17,8.661797235,18800,"55033","55","033"
"WI","Eau Claire","2008",6,23,7.5061698045333333,176290.66,"55035","55","035"
"WI","Fond du Lac","2008",3,26.976,8.3589601901333333,235152,"55039","55","039"
"WI","Grant","2008",2,11.52,9.908125,114120,"55053","55","053"
"WI","Green","2008",1,11.52,10.25,118080,"55045","55","045"
"WI","Iowa","2008",5,41.824,9.7975534951333333,104472,"55049","55","049"
"WI","Jefferson","2008",6,31.56,8.4896802799833333,250813.32,"55059","55","059"
"WI","Kewaunee","2008",1,2.7,9.52,25700,"55061","55","061"
"WI","La Crosse","2008",2,58,8.16244827585,473564,"55063","55","063"
"WI","Manitowoc","2008",5,14.8,12.66101129426,185557,"55071","55","071"
"WI","Marathon","2008",2,5.2,12.0792673077,62808.38,"55073","55","073"
"VT","Washington","2008",15,55.577,10.0913333333333333,532907.51,"50023","50","023"
"VT","Windham","2008",13,65.55,9.0346153846153846,583816.54,"50025","50","025"
"VT","Windsor","2008",15,49.25,10.8386666666666667,501955.59,"50027","50","027"
"WA","Benton","2008",3,7.898,9.65,74240,"53015","53","015"
"WI","Milwaukee","2008",29,236.568,9.428512558662069,2040828.18,"55079","55","079"
"WI","Oconto","2008",4,20.8,8.71079312865,179692,"55083","55","083"
"WI","Sheboygan","2008",4,15.84,9.76345238095,136800,"55117","55","117"
"WI","St. Croix","2008",3,39.46,11.94783508,433150,"55109","55","109"
"WI","Vernon","2008",1,6.97,7.6592539455,53385,"55123","55","123"
"WI","Vilas","2008",2,4.32,8.42041435185,36377.98,"55125","55","125"
"WI","Walworth","2008",10,99.672,8.2672056851,839355.14,"55127","55","127"
"WI","Washburn","2008",2,2.88,10.7823611111,31060,"55129","55","129"
"WI","Washington","2008",3,17.24,7.8794449544,134281.4,"55023","55","023"
"WI","Waukesha","2008",13,58.06,7.6625984659769231,458090,"55133","55","133"
"WI","Waupaca","2008",4,11.2,11.53118367035,128787.46,"55135","55","135"
"WI","Waushara","2008",6,19.36,9.6498535597666667,183262.06,"55137","55","137"
"WI","Winnebago","2008",4,62.1,7.8590262404,501229.12,"55139","55","139"
"WV","Berkeley","2008",1,1.3,19.23,25000,"54015","54","015"
"WY","Albany","2008",1,0.4,,,"56001","56","001"
"WY","Big Horn","2008",1,0.492,,,"56003","56","003"
"WY","Fremont","2008",10,22.616,,,"56043","56","043"
"WY","Laramie","2008",2,2.88,,,"56021","56","021"
"WY","Natrona","2008",1,3.06,,,"56025","56","025"
"WY","Platte","2008",2,0.35,,,"56031","56","031"
"WY","Sweetwater","2008",2,2.71,,,"56037","56","037"
"WY","Teton","2008",3,4.04,,,"56039","56","039"
